8:41:13,38.124671668
9:2:54,36.7669095952
9:3:4,36.6824744193
9:3:14,36.6234181362
9:4:13,36.7015868968
9:5:13,36.797450252
9:6:14,37.2285915366
9:7:13,36.5836385753
9:8:14,36.7007526545
9:9:14,36.6288200821
9:10:14,36.5178699841
9:11:14,36.4341709994
9:12:13,36.4103423202
9:13:13,36.2941365689
9:14:14,35.9287398141
9:15:14,35.8582702705
9:16:14,35.9620789381
9:17:14,36.0663807904
9:18:13,36.057970888
9:19:14,36.0236143025
9:20:13,36.0505829521
9:21:13,35.9930983434
9:22:13,36.1152996889
9:23:14,35.9803058393
9:24:14,36.0707893392
9:25:14,36.1216441162
9:26:14,36.1621806619
9:27:14,36.1510054961
9:28:13,36.2161438633
9:29:14,36.3661888801
9:30:14,36.3311540915
9:31:14,36.3025846777
9:32:14,36.3630650399
9:33:14,36.2456219536
9:34:13,36.3412135411
9:35:14,36.3836027456
9:36:14,36.3051384707
9:37:14,36.3152918827
9:38:13,36.1658195194
9:39:13,36.1369479456
9:40:13,36.4716834936
9:41:14,36.6297576046
9:42:13,36.7194349833
9:43:14,36.8032055344
9:44:14,36.9275348354
9:45:14,37.0240674993
9:46:13,37.0517200938
9:47:13,37.1206733925
9:48:14,37.3193624055
9:49:14,37.4185685293
9:50:14,37.09994744
9:51:14,37.1261636865
9:52:13,37.0831394039
9:53:14,36.8398293827
9:54:14,37.6010119603
9:55:14,37.3487355828
9:56:14,37.1792397584
9:57:14,37.4925553897
9:58:13,38.4533754804
9:59:14,37.8688226763
10:0:14,36.7361870766
10:1:14,36.4363520332
10:2:14,36.5203746848
10:3:14,36.7044022181
10:4:14,36.8396335172
10:5:14,36.8827486489
10:6:13,36.8203766976
10:7:14,36.9775858052
10:8:14,37.0662324222
10:9:14,36.8843849246
10:10:14,37.1317110607
10:11:13,37.3572371169
10:12:14,37.4635350153
10:13:14,37.6100431598
10:14:13,37.7852746811
10:15:14,37.8638293642
10:16:13,38.0095522098
10:17:14,38.1522238703
10:18:14,38.2027066268
10:19:14,38.2460437376
10:20:14,38.2736492653
10:21:14,38.3100957544
10:22:14,38.469711356
10:23:14,38.5612991987
10:24:13,38.6283276688
10:25:14,38.632290203
10:26:14,38.7215866586
10:27:14,38.6999195617
10:28:14,38.5319257559
10:29:13,37.9936855243
10:30:14,38.1571210024
10:31:14,38.3889156798
10:32:14,38.1620088903
10:33:14,39.5507890771
10:34:14,37.6871298986
10:35:14,37.7199785377
10:36:14,36.9317118096
10:37:13,36.8558469081
10:38:14,36.967752019
10:39:14,36.1813667865
10:40:14,36.4543008628
10:41:14,35.7252730956
10:42:14,35.512937032
10:43:14,35.6170624622
10:44:14,34.9921905038
10:45:14,35.0126388733
10:46:14,34.6714938698
10:47:14,34.336249875
10:48:14,34.4465119914
10:49:14,34.2409463714
10:50:14,33.9020553579
