23:1:36,38.5020196338
23:1:46,38.3164666088
23:1:47,38.279263345
23:2:14,38.3958423949
23:3:14,38.3624322859
23:4:14,38.0309480072
23:5:14,37.897911818
23:6:14,37.7421270959
23:7:13,37.521791446
23:8:13,37.1262278316
23:9:14,36.9179357444
23:10:13,36.9051501099
23:11:13,36.7918743167
23:12:14,36.5401449209
23:13:13,36.3133716442
23:14:14,36.1723663261
23:15:14,35.9233655453
23:16:13,35.7986281232
23:17:14,35.6784987163
23:18:14,35.6028578214
23:19:14,35.5040439582
23:20:14,35.3874541047
23:21:14,35.333157253
23:22:14,35.208916072
23:23:14,35.1467751445
23:24:14,35.1331577174
23:25:14,35.0597526929
23:26:14,35.0515631276
23:27:14,35.0287502519
23:28:13,34.9862651219
23:29:13,34.9003678155
23:30:13,34.8833067917
23:31:14,35.0108782973
23:32:13,34.787613267
23:33:14,34.533401271
23:34:14,34.4737651134
23:35:13,34.2770454101
23:36:14,34.1362590547
23:37:13,34.079910272
23:38:13,34.0415640086
23:39:14,34.0241319669
23:40:14,33.9286563564
23:41:14,33.9145778326
23:42:14,33.8025189832
23:43:14,33.7741895317
23:44:13,33.7164842779
23:45:13,33.7734795132
23:46:14,33.6989026569
23:47:14,33.6822018844
23:48:13,33.5641917823
23:49:14,33.5783111074
23:50:14,33.6145076691
23:51:14,33.6620795331
23:52:14,33.6104218208
23:53:14,33.6086221276
23:54:14,33.5664262832
23:55:13,33.4682603086
23:56:14,33.4641130254
23:57:14,33.4117425508
23:58:14,33.359817184
23:59:14,33.2968451647
0:0:14,33.278930115
0:1:13,33.2870790376
6:32:14,38.0702797232
